accept 5.502503e+01  3.317280e+02  1.105013e+00  1.654778e+00  8.951496e-01  4.346050e+01 
accept 5.560901e+01  3.321291e+02  1.107067e+00  1.658346e+00  8.951393e-01  4.355324e+01 
reject 7.430558e+01  3.330536e+02  1.104625e+00  1.663025e+00  8.949995e-01  4.364225e+01 
accept 5.620763e+01  3.317617e+02  1.106020e+00  1.659353e+00  8.951484e-01  4.353630e+01 
accept 5.566239e+01  3.324838e+02  1.106685e+00  1.658566e+00  8.950403e-01  4.345657e+01 
reject 1.682940e+02  3.350042e+02  1.110696e+00  1.657902e+00  8.951417e-01  4.352329e+01 
reject 7.844038e+01  3.333543e+02  1.108927e+00  1.655505e+00  8.949625e-01  4.351541e+01 
accept 5.484988e+01  3.322103e+02  1.109822e+00  1.655471e+00  8.950352e-01  4.352205e+01 
reject 9.482998e+01  3.301766e+02  1.111363e+00  1.654379e+00  8.950125e-01  4.352074e+01 
reject 6.578938e+01  3.326643e+02  1.115697e+00  1.656273e+00  8.950174e-01  4.356272e+01 
reject 6.268419e+01  3.327707e+02  1.107079e+00  1.658492e+00  8.950479e-01  4.355127e+01 
reject 5.846349e+01  3.314349e+02  1.109830e+00  1.655525e+00  8.950402e-01  4.353155e+01 
reject 7.116805e+01  3.328825e+02  1.108129e+00  1.659672e+00  8.949981e-01  4.365359e+01 
reject 6.302031e+01  3.328085e+02  1.113300e+00  1.653857e+00  8.950479e-01  4.350124e+01 
reject 6.670589e+01  3.329503e+02  1.111296e+00  1.656405e+00  8.950223e-01  4.351686e+01 
reject 7.778594e+01  3.306743e+02  1.109170e+00  1.657067e+00  8.949802e-01  4.356862e+01 
reject 9.568433e+01  3.302125e+02  1.104626e+00  1.653069e+00  8.950603e-01  4.347699e+01 
reject 8.831460e+01  3.303849e+02  1.105126e+00  1.656060e+00  8.950989e-01  4.349877e+01 
reject 1.477269e+02  3.293502e+02  1.112730e+00  1.655247e+00  8.950694e-01  4.363718e+01 
accept 5.575476e+01  3.323818e+02  1.112377e+00  1.650030e+00  8.950362e-01  4.349590e+01 
reject 6.078572e+01  3.313787e+02  1.116225e+00  1.643930e+00  8.950811e-01  4.358028e+01 
accept 5.662471e+01  3.324586e+02  1.116194e+00  1.651254e+00  8.950552e-01  4.345589e+01 
reject 9.926669e+01  3.302140e+02  1.119991e+00  1.656622e+00  8.950329e-01  4.341914e+01 
